regiao,area,homem,branco,idade,anos_estudo,renda_trabalho,peso
3,3,0,1,27,16,2800,2305.72880801
3,3,1,0,23,12,1500,2077.2313185
3,3,1,0,57,16,7000,2203.83691755
3,3,1,0,30,14,2200,2203.83691755
3,3,0,0,26,15,2000,2203.83691755
3,3,0,1,19,14,850,2093.54869344
3,3,1,1,18,13,700,2093.54869344
3,3,1,1,25,11,1100,3107.66735104
3,3,1,1,29,16,3100,2301.9182397
3,3,1,1,29,12,1100,2607.48205771
3,3,0,0,40,0,1500,2229.22782492
3,3,0,0,38,15,2200,2126.25022057
3,3,1,0,58,12,2000,2071.92297004
3,3,1,1,41,12,800,2063.15985583
3,3,0,0,49,12,1800,2063.15985583
3,3,1,1,37,15,2330,1979.21742664
3,3,0,1,38,12,1600,1979.21742664
3,3,1,1,39,12,1400,2438.57676858
3,3,1,0,27,12,2000,3090.28657135
3,3,1,1,49,16,2800,2140.22998528
3,3,0,1,26,16,6000,3256.34600177
3,3,1,1,26,16,4000,3256.34600177
3,3,0,0,63,3,1100,1462.22119513
3,1,1,0,41,6,900,404.33557343
3,1,0,0,36,7,2250,527.68264254
3,1,1,1,38,8,2250,527.68264254
3,1,1,0,17,11,2000,527.68264254
3,1,1,1,38,9,1100,552.74465134
3,1,0,1,30,16,4000,733.03798976
3,1,1,1,40,12,1000,733.03798976
3,1,1,1,60,12,2000,406.9364542
3,1,0,1,35,12,1600,524.66501706
3,1,1,1,41,12,1200,524.66501706
3,1,1,0,49,0,1100,493.06358591
3,1,1,1,22,16,700,493.06358591
3,1,0,1,31,16,2300,411.47846912
3,1,1,1,44,6,2100,455.52776085
3,2,1,1,67,12,1800,2251.65571155
3,2,1,0,39,16,5000,4133.50455896
3,2,0,1,31,12,2000,4133.50455896
3,2,0,0,42,11,1400,2726.49900661
3,2,1,0,43,7,1800,2726.49900661
3,2,0,1,48,16,2000,3381.5174136
3,2,1,1,25,16,2000,3381.5174136
3,3,1,1,40,16,7000,1581.26014113
3,3,0,1,34,16,5500,1581.26014113
3,3,1,0,69,12,6000,1148.97529862
3,3,0,0,31,16,5500,1449.75328461
3,3,1,1,63,16,8000,1032.7883217
3,3,0,0,24,12,1630,1359.4582987
3,3,0,1,38,16,1640,1359.4582987
3,3,1,0,75,5,1800,1142.67008624
3,3,1,0,43,9,1000,1142.67008624
3,3,0,0,36,12,1700,1142.67008624
3,3,1,1,43,7,1200,1235.17294791
3,3,0,0,53,9,2000,1249.44325147
3,3,1,0,25,14,1400,1429.72903695
3,3,0,0,50,9,2300,1429.72903695
3,3,1,0,34,7,1500,2455.23474501
3,3,1,0,44,6,1200,1570.98845918
3,3,0,0,30,10,1115,1494.64457284
3,3,0,1,24,12,1300,1201.64747609
3,3,0,0,42,16,3000,854.5631135899999
3,3,0,1,53,5,1500,1492.75546852
3,3,1,1,24,15,1300,1492.75546852
3,3,0,1,20,13,1300,1492.75546852
3,2,0,1,47,9,1000,7546.06117193
3,2,0,1,26,12,1200,7546.06117193
3,2,1,1,39,14,4000,10480.97532031
3,2,0,1,29,15,2500,9148.36958737
3,3,1,1,67,16,2000,1546.95351677
3,3,1,1,26,14,2000,3457.44080016
3,3,1,1,43,16,5000,2102.68867384
3,3,0,1,39,16,3200,1849.58994201
3,3,1,1,44,12,2000,1849.58994201
3,3,0,0,52,15,2300,1174.10363125
3,3,0,1,24,15,1500,3222.76119081
3,3,0,1,45,16,6000,1925.90121529
3,3,1,1,24,16,2000,1925.90121529
3,3,0,1,22,15,2000,1932.54936342
3,3,0,1,83,12,2000,1932.54936342
3,2,1,0,45,3,1500,2537.85851761
3,2,0,0,34,5,1100,3093.18981453
3,2,1,1,41,12,1900,2840.34629833
3,2,1,1,36,12,2000,2714.88886555
3,2,1,0,44,7,700,3843.59390283
3,2,1,1,75,5,1100,2766.1368218
3,2,0,1,48,0,250,2766.1368218
3,2,1,0,41,10,3500,2854.20609351
3,2,0,1,16,10,1100,2455.52976406
3,2,1,1,31,9,1146,3701.44662071
3,2,1,1,43,5,2000,2668.37310874
3,2,0,0,45,9,1000,2575.06064983
3,2,1,1,76,16,25000,999.3532231200001
3,2,1,1,56,16,12000,1323.45521548
3,2,1,1,72,16,50000,1139.96173726
3,2,0,1,56,12,50000,1139.96173726
3,2,1,1,59,16,20000,1264.44853863
3,2,1,1,78,16,10000,999.3532231200001
3,2,1,0,64,16,7000,1839.0097217
3,2,0,1,41,12,2000,1470.01589472
3,2,1,1,38,15,5000,2776.76729564
3,2,1,1,42,16,3000,1866.45381205
3,2,0,1,33,16,3000,1866.45381205
3,2,0,1,32,16,2800,2262.84577525
3,2,0,1,25,16,2500,2262.84577525
3,2,0,1,58,12,1600,1655.3006628
3,2,1,1,67,16,15000,1528.57487588
3,2,0,1,38,16,18000,1528.57487588
3,2,0,1,36,12,1500,2346.67634333
3,2,1,1,37,12,2200,2346.67634333
3,2,1,1,47,9,4000,1737.75379319
3,2,0,1,65,12,2500,1737.75379319
3,3,0,1,42,16,1100,1912.10734838
3,3,1,1,45,16,2000,1912.10734838
3,3,0,1,41,16,6000,1971.37717133
3,3,1,1,30,16,3001,1971.37717133
3,3,1,1,57,13,5000,1555.18769419
3,3,0,1,56,13,2000,1555.18769419
3,3,0,1,56,16,4000,1053.89685627
3,3,0,1,73,12,2500,1255.56742993
3,3,0,1,46,16,8500,1676.3513442
3,3,1,1,42,4,3500,684.07645512
3,3,1,0,23,12,3200,684.07645512
3,3,1,0,54,12,1200,595.34314965
3,3,0,0,23,12,1300,595.34314965
3,3,1,1,57,9,2500,549.55898236
3,3,0,0,44,13,1600,549.55898236
3,3,1,0,64,9,1100,397.76431833
3,3,1,1,38,12,1500,547.11111835
3,3,1,1,31,12,1500,547.11111835
3,3,0,0,54,12,2000,444.91767804
3,3,1,0,55,11,1500,444.91767804
3,3,1,0,55,15,1600,434.19564098
3,3,0,0,56,0,1000,296.48132341
3,3,0,1,44,12,1200,465.94508412
3,3,0,1,22,13,1800,465.94508412
3,3,0,1,46,12,2500,563.1168727
3,3,1,1,21,13,1800,563.1168727
3,3,0,0,23,15,1100,1135.40952685
3,3,1,0,53,7,1500,1194.41677828
3,3,0,0,53,12,2000,1254.00570162
3,3,1,0,49,12,2000,1254.00570162
3,3,1,0,23,16,6500,1254.00570162
3,3,0,1,41,16,3000,1099.37144155
3,3,1,1,57,16,5000,998.74999967
3,3,0,1,49,16,4000,998.74999967
3,3,1,1,39,16,4000,1521.35049447
3,3,0,1,36,16,5000,1155.41983433
3,3,1,1,21,12,2000,1201.55020141
3,3,0,1,47,15,2900,1032.59592165
3,3,1,0,61,12,3000,2254.3956635
3,3,1,0,41,10,2000,3940.10798275
3,3,1,0,53,11,1100,3199.89432331
3,3,1,0,27,12,1100,3199.89432331
3,3,1,0,21,12,1100,3199.89432331
3,3,1,1,60,15,5000,2325.51281514
3,3,1,1,62,5,1800,2271.57313539
3,3,0,0,40,12,3000,3163.9529252
3,2,1,0,53,5,1200,836.927454
3,2,0,0,48,6,300,836.927454
3,2,0,1,66,5,1100,829.45065546
3,2,0,1,50,11,1100,829.45065546
3,2,1,0,45,5,2500,829.45065546
3,2,1,1,17,10,1200,829.45065546
3,2,1,0,41,12,3000,896.97355738
3,2,1,1,30,16,1900,1649.50815461
3,2,0,1,33,12,1300,1417.73610831
3,2,1,1,50,12,3000,996.32451428
3,2,1,0,26,12,1200,973.7164845
3,2,0,0,46,12,2000,673.73902758
3,3,0,0,28,12,1400,2072.20839463
3,3,0,0,68,16,4000,1309.46570192
3,3,1,0,33,16,4000,2042.38631793
3,3,0,1,55,12,4000,1411.65960937
3,3,1,1,60,7,300,2235.06433732
3,3,0,1,47,12,2000,3416.75059298
3,3,1,1,30,16,2500,3416.75059298
3,3,1,1,29,16,2000,3416.75059298
3,3,1,1,29,10,4000,3738.51050303
3,3,0,1,52,16,2800,2349.50692175
3,3,1,1,49,16,25000,2814.00932618
3,3,1,0,61,5,2300,3274.96954676
3,3,1,0,28,16,1100,3274.96954676
3,3,1,0,26,12,1600,3274.96954676
3,2,1,1,48,12,4000,1865.98396554
3,2,0,0,59,12,2400,1189.45359494
3,2,0,1,60,12,1100,1865.74238115
3,2,0,1,25,12,2500,1865.74238115
3,2,1,1,20,12,800,1865.74238115
3,2,1,0,42,12,4000,2028.86077691
3,2,0,0,32,12,1500,2028.86077691
3,2,1,0,15,10,1000,2028.86077691
3,2,0,1,42,12,1587,1868.71209494
3,2,1,1,31,12,1500,1868.71209494
3,2,0,1,52,12,1200,1251.27392902
3,2,0,1,39,16,800,1251.27392902
3,2,0,0,58,12,1000,1246.04881657
3,2,1,0,55,5,2500,1360.02143737
3,3,0,1,21,13,1000,2374.36312207
3,3,0,1,52,16,3000,1705.76589313
3,3,1,1,27,15,6000,3125.63171172
3,3,1,1,78,16,7000,1483.6128523
3,3,1,1,42,16,45000,2335.71269895
3,3,0,1,41,16,30000,2335.71269895
3,3,1,1,47,16,5000,2469.39015599
3,3,1,1,77,14,2000,2126.65152332
3,3,0,1,47,16,6000,1904.2747861
3,3,0,1,27,16,3000,2306.86622634
3,3,0,0,35,12,1100,3501.35981155
3,3,1,1,59,16,10000,3062.68005443
3,3,0,0,48,8,1400,3852.79454963
3,3,1,0,21,12,2200,3852.79454963
3,3,1,1,36,16,12000,4285.12594394
3,3,0,1,46,16,3000,2825.08149189
3,3,1,1,57,16,5000,2825.08149189
3,3,1,1,45,12,2000,2928.4983048
3,3,0,1,50,16,2300,2928.4983048
3,3,1,0,38,12,1200,1478.734829
3,3,1,0,25,15,1600,1720.06000045
3,3,1,0,57,12,2000,1720.06000045
3,3,1,0,49,9,3000,2042.42900921
3,3,0,0,41,5,1500,2042.42900921
3,3,1,1,57,12,1200,2399.18554733
3,3,1,1,28,10,1700,2399.18554733
3,3,1,1,26,12,2005,2399.18554733
3,3,1,0,48,12,1500,1761.78508064
3,3,1,0,25,12,1800,1761.78508064
3,1,1,0,48,12,1100,688.91066222
3,1,1,1,58,3,400,1057.76951323
3,1,1,0,22,12,1600,1318.20472276
3,1,0,0,44,12,1150,624.08075645
3,2,0,1,34,16,2500,11426.1846221
3,2,1,0,33,15,2000,11426.1846221
3,3,0,0,38,14,2930,1623.09204511
3,3,0,0,36,9,1500,1315.77852881
3,3,0,1,24,16,2100,1568.58594826
3,3,1,1,57,12,2100,1877.55298353
3,3,1,1,30,12,1200,3164.58656391
3,3,0,0,63,5,800,1425.4514957
3,3,1,0,67,5,800,1425.4514957
3,3,0,0,39,12,1650,1425.4514957
3,3,1,0,28,12,1400,3162.29117989
3,3,1,0,25,12,1300,3162.29117989
3,3,1,0,57,9,2000,1310.30680273
3,3,0,0,52,9,1000,1310.30680273
3,3,1,0,26,11,6000,3215.2412031
3,3,0,0,23,13,1500,3215.2412031
3,3,1,1,68,16,4000,3990.74552635
3,3,1,1,63,16,15000,3830.19269033
3,3,0,1,57,16,5000,3830.19269033
3,2,1,0,31,9,1800,3640.9724555
3,2,1,0,51,12,1200,1619.20241051
3,2,1,1,54,4,2500,1983.52296902
3,2,1,1,23,12,1500,1983.52296902
3,2,0,1,20,12,1200,1983.52296902
3,2,1,0,41,9,2500,2109.34926801
3,2,1,0,39,7,2200,2162.35480614
3,2,0,1,40,12,3000,2162.35480614
3,2,0,1,20,13,1100,2162.35480614
3,2,0,0,55,12,900,1714.42216869
3,2,1,1,58,12,2000,1714.42216869
3,2,1,1,32,16,4000,1953.08780324
3,2,0,1,46,9,1500,2014.98693538
3,2,1,1,47,9,1600,2014.98693538
3,2,1,1,57,9,2200,2026.75411419
3,2,1,1,28,12,2000,2026.75411419
3,2,0,1,24,16,1800,2026.75411419
3,2,0,1,53,11,1000,1684.6009329
3,2,1,1,56,10,2000,1684.6009329
3,2,0,1,30,12,1500,1684.6009329
3,2,1,0,53,12,1800,2011.36669428
3,2,0,1,28,12,1900,2851.59450936
3,2,1,1,31,12,3000,2851.59450936
3,1,1,1,48,6,2300,80.65195781
3,1,1,1,17,11,2500,80.65195781
3,1,1,1,56,5,3000,84.59938606999999
3,1,1,1,27,12,3000,84.59938606999999
3,1,1,1,67,9,3100,61.0006296
3,1,1,1,58,9,2000,70.22243784
3,1,0,1,58,9,2000,70.22243784
3,1,0,1,29,15,3000,70.22243784
3,1,1,1,49,12,3000,82.06959903000001
3,1,1,1,21,12,1300,80.15344545000001
3,1,1,1,44,12,2000,100.75305575
3,2,1,1,35,12,1800,1876.10237256
3,2,1,0,48,12,2000,1942.45648351
3,2,0,1,49,12,1000,1942.45648351
3,2,0,1,31,14,2000,1880.87247081
3,2,0,1,31,14,2000,1880.87247081
3,2,0,1,61,9,1800,1695.22483015
3,2,1,1,65,9,2500,1695.22483015
3,2,0,1,57,16,30000,1196.74396033
3,2,0,1,67,12,3000,1384.61699494
3,2,0,1,39,16,6000,1577.65890445
3,3,1,1,55,12,4000,634.95300776
3,3,0,0,52,12,4000,634.95300776
3,3,1,0,47,16,4000,658.98960304
3,3,0,0,19,13,1100,658.98960304
3,3,0,0,45,12,1800,747.78986778
3,3,1,1,24,11,3000,1043.81563025
3,2,1,0,22,12,2000,2158.23532352
3,2,1,1,59,5,1800,2069.4973565
3,2,1,0,28,10,1800,2648.27217537
3,2,1,1,30,12,1100,2389.29025332
3,2,1,1,24,12,1300,3918.47527265
3,2,0,1,22,12,1000,3918.47527265
3,2,1,1,54,9,550,2485.20390331
3,2,0,1,44,12,550,2485.20390331
3,2,1,1,27,15,1100,2485.20390331
3,2,1,1,55,9,1100,1924.65242922
3,3,1,0,38,12,1400,3511.98616551
3,3,1,0,44,12,2500,2489.34601328
3,3,0,0,44,12,1100,2489.34601328
3,3,0,0,21,12,1300,3389.96687759
3,3,1,0,25,12,3000,3389.96687759
3,3,0,0,31,12,800,2314.28758597
3,3,0,0,19,12,1100,2314.28758597
3,3,1,0,70,5,1000,2161.65001392
3,3,0,0,50,12,1900,2161.65001392
3,3,0,0,26,12,1400,2161.65001392
3,3,1,1,52,5,3000,2550.35242046
3,3,0,0,52,5,2000,2550.35242046
3,3,1,0,31,12,1100,2550.35242046
3,3,0,0,56,0,800,1949.65565586
3,3,1,0,19,10,600,1949.65565586
3,3,0,0,54,16,2500,2081.65174226
3,3,1,0,53,16,2500,2081.65174226
3,3,1,0,33,16,2000,2081.65174226
3,3,0,0,29,14,2000,2081.65174226
3,3,1,0,44,12,2000,2770.54746272
3,3,1,0,21,12,1500,2770.54746272
3,3,0,0,33,12,2200,2704.90075943
3,3,1,0,36,12,2000,2611.33632267
3,3,1,0,46,16,3800,1909.05562593
3,3,1,0,64,12,2500,1729.44736549
3,3,0,1,61,12,2500,1672.68533104
3,3,0,1,25,15,1200,1672.68533104
3,3,1,0,65,12,3000,1787.2669027
3,3,1,1,50,12,2000,2099.69118055
3,3,1,1,23,15,1500,2099.69118055
3,3,0,0,43,16,2100,1226.80623567
3,2,1,1,36,7,1500,3814.81918498
3,2,1,0,50,5,1500,2063.77983001
3,2,1,1,41,9,1600,3807.59321158
3,2,1,0,42,16,6000,2289.24667707
3,2,0,1,45,16,2300,2289.24667707
3,2,1,0,53,7,2000,2200.43191037
3,2,0,0,29,14,2200,2200.43191037
3,2,1,1,56,4,1000,2564.30207505
3,2,0,1,49,2,1100,2564.30207505
3,2,0,1,31,12,1100,2564.30207505
3,2,1,1,21,16,1100,2564.30207505
3,2,1,1,49,6,15000,2676.71744859
3,2,0,1,47,6,7000,2676.71744859
3,2,1,1,56,7,2090,2925.37948728
3,2,1,1,24,5,1500,2925.37948728
3,3,0,1,33,16,2000,3906.27211641
3,3,0,1,51,9,4000,3906.27211641
3,3,0,0,32,9,1100,6256.18174655
3,3,1,0,34,12,1100,6256.18174655
3,3,1,1,58,16,2200,6127.8759828
3,3,0,1,32,12,1100,6127.8759828
3,3,1,1,20,12,2200,6127.8759828
3,3,0,1,46,6,1000,3470.03013907
3,3,1,1,58,9,3000,3470.03013907
3,3,1,1,48,8,1730,4304.1000644
3,3,1,0,39,9,1300,5960.34483862
3,3,0,1,52,16,2500,5076.3695054
3,3,1,1,35,16,2000,5076.3695054
3,3,1,1,28,16,2800,5076.3695054
3,3,0,1,46,16,1500,1337.86709345
3,3,0,1,32,16,5000,1337.86709345
3,3,1,0,47,15,7000,1392.74522669
3,3,0,1,24,16,1400,1273.76905672
3,3,1,1,49,12,4000,1312.22130484
3,3,0,0,51,12,2500,875.60574604
3,3,1,0,66,12,1500,1300.57059006
3,3,1,0,50,12,4000,1300.57059006
3,3,1,0,28,12,3000,1375.88347414
3,3,0,1,54,4,1500,5085.80858789
3,3,1,1,19,12,1100,5085.80858789
3,3,0,1,59,9,1100,5553.5616983
3,3,1,0,59,5,1500,2013.25490721
3,3,0,0,24,12,1600,2013.25490721
3,3,1,0,48,11,3000,1754.44629504
3,3,0,1,33,12,1400,2079.47998819
3,3,1,1,46,15,3100,1819.83235874
3,3,0,0,50,9,2100,1819.83235874
3,3,0,0,36,12,1000,2221.94825051
3,3,1,1,29,9,1000,2285.00408703
3,2,1,1,62,12,5000,722.80093711
3,2,1,0,28,13,1100,1324.0135603
3,2,1,0,52,12,5000,1324.0135603
3,2,1,0,29,15,3000,1324.0135603
3,2,0,0,33,16,4600,1014.61549349
3,2,1,1,77,16,3000,901.70801031
3,2,0,0,51,16,2500,901.70801031
3,2,1,1,36,14,7000,901.70801031
3,2,1,1,50,12,2000,1036.66545353
3,2,0,1,50,12,5000,875.8396131
3,2,1,1,44,16,5000,953.65933871
3,2,0,1,49,16,5000,953.65933871
3,2,1,1,31,16,10000,1475.5039313
3,3,0,1,49,16,8000,2655.24246065
3,3,0,1,24,16,3000,2655.24246065
3,3,0,1,22,15,1600,2655.24246065
3,3,1,1,53,16,10000,2773.42799867
3,3,1,1,26,16,5000,2773.42799867
3,3,1,1,63,16,23000,2188.61834351
3,3,1,1,46,16,30000,3359.79920437
3,3,1,0,58,3,2000,2035.92028928
3,3,0,1,52,16,12000,2160.17227676
3,3,0,0,47,9,2200,2160.17227676
3,3,1,1,61,14,50000,2490.46978162
3,3,0,1,49,16,10000,2490.46978162
3,1,0,0,43,5,1100,461.77123412
3,1,1,0,31,12,1100,461.77123412
3,1,1,0,25,12,1100,461.77123412
3,1,1,0,52,1,1100,399.54705889
3,1,1,1,51,2,550,300.35519056
3,1,0,1,47,4,550,300.35519056
3,1,1,1,58,6,1100,303.28919685
3,1,1,0,39,5,1100,423.73878027
3,1,0,0,32,11,1100,423.73878027
3,1,1,0,27,4,1100,683.09077653
3,1,1,0,69,5,300,293.57715942
3,1,1,1,60,4,500,270.2458237
3,1,1,1,50,5,300,307.93693269
3,1,1,0,34,12,4000,554.36911734
3,1,0,0,28,12,1500,554.36911734
3,2,0,0,36,12,1100,469.40429624
3,2,0,1,51,12,1100,469.40429624
3,2,1,0,40,10,1100,733.14221072
3,2,1,0,46,8,3000,695.31391473
3,2,1,1,58,11,3000,586.01632158
3,2,0,1,48,16,2000,586.01632158
3,2,0,1,23,12,800,586.01632158
3,2,1,0,41,11,1500,714.9189907799999
3,2,0,1,56,12,1200,600.27681966
3,2,1,1,50,12,2000,600.27681966
3,2,1,1,52,7,2100,710.08812458
3,2,1,0,38,12,12000,1041.12233154
3,2,0,1,34,16,5000,1041.12233154
3,2,0,1,48,12,1300,818.68234462
3,2,1,1,50,10,4000,818.68234462
3,2,1,1,23,12,1000,818.68234462
3,2,1,1,20,11,1200,818.68234462
3,2,1,1,50,12,1200,889.0927072
3,2,0,1,21,12,1370,889.0927072
3,2,1,1,20,12,1300,889.0927072
3,2,1,0,29,11,1500,1229.75601553
3,1,1,1,45,8,1100,71.67745857
3,1,1,0,67,0,1300,69.57997210000001
3,1,1,0,26,12,1400,69.57997210000001
3,1,0,1,48,7,1000,72.44275474
3,1,1,1,50,6,1000,72.44275474
3,1,1,1,20,9,800,72.44275474
3,1,1,1,43,4,2200,80.91789505
3,1,1,1,21,12,1500,80.91789505
3,1,1,0,29,12,1100,123.71396003
3,1,1,1,54,5,1300,64.89375779
3,1,0,1,44,3,200,64.89375779
3,1,1,1,27,10,1600,123.65808833
3,2,1,1,42,12,4000,930.2969852799999
3,2,1,1,37,16,3000,788.35103321
3,2,0,1,24,12,1300,862.46159326
3,2,1,1,54,12,2000,862.46159326
3,2,1,1,28,12,2500,862.46159326
3,2,0,1,33,12,2500,1025.620521
3,2,1,0,31,12,2000,1025.620521
3,2,1,1,34,12,3200,870.24244955
3,2,1,1,33,12,8000,1095.5240698
3,2,1,0,37,16,2500,1036.30955875
3,2,0,1,59,12,2000,738.96807544
3,2,1,0,30,13,3000,738.96807544
3,2,1,1,42,5,1400,738.96807544
3,2,1,1,33,10,1500,1326.26141411
3,2,0,1,26,11,1600,1326.26141411
3,2,1,1,36,13,3500,676.1569232000001
3,2,0,1,58,16,3000,676.1569232000001
3,2,1,0,31,12,1600,1326.26141411
3,2,0,1,41,5,1700,1793.18906255
3,2,0,1,49,9,1100,2315.10461335
3,2,1,1,36,16,10500,1934.41578698
3,2,0,1,36,16,2000,1934.41578698
3,2,1,1,70,12,2500,1371.64984012
3,3,1,1,26,11,3000,2735.89401952
3,3,1,0,39,12,1400,1833.52552531
3,3,0,1,37,16,4000,1276.8387011
3,3,1,1,52,9,1500,2026.10299849
3,3,1,1,22,15,2000,2026.10299849
3,3,1,1,37,12,1600,2301.35066371
3,3,1,0,45,12,800,1931.09225367
3,2,1,1,41,8,1500,1249.6274932
3,2,1,0,54,9,2000,1033.12198431
3,2,1,0,24,16,1500,1251.79261041
3,2,1,1,36,9,1200,984.81178225
3,2,1,1,64,7,1200,892.10859647
3,2,1,0,30,9,2300,1333.87991143
3,2,1,1,57,12,2000,846.20166826
3,2,1,1,55,12,3200,860.54086071
3,2,0,1,52,12,1100,860.54086071
3,2,1,1,19,13,1200,860.54086071
3,2,0,1,36,12,2200,1453.62420727
3,2,1,1,33,16,3000,1453.62420727
3,2,0,1,42,16,1470,931.1933491900001
3,2,1,1,46,12,2000,931.1933491900001
3,3,0,1,46,12,3000,1943.52924713
3,3,1,0,48,12,3000,1943.52924713
3,3,0,1,20,15,1500,1943.52924713
3,3,1,0,58,3,1100,1945.82670695
3,3,1,0,26,14,1100,1945.82670695
3,3,1,0,31,14,1400,2218.77317577
3,3,1,0,24,12,1400,2218.77317577
3,3,1,0,28,9,1045,3158.00874218
3,3,0,0,30,8,1200,2892.99243874
3,3,1,0,28,13,1400,2892.99243874
3,3,1,1,40,5,1100,1706.596024
3,3,0,1,61,3,1100,1706.596024
3,3,1,1,37,16,3300,2192.66741568
3,3,0,0,36,12,2200,2192.66741568
3,3,0,0,58,13,1500,1398.52392979
3,2,1,1,74,16,3800,882.42595126
3,2,1,1,42,12,1000,1185.73866462
3,2,0,1,42,12,1500,1185.73866462
3,2,1,1,21,12,1200,1185.73866462
3,2,1,1,19,13,800,1185.73866462
3,2,1,1,51,16,5000,1178.55954954
3,2,1,1,38,11,2200,1427.68883112
3,2,1,0,57,5,3500,1216.11351894
3,2,1,0,29,12,2600,1216.11351894
3,2,1,1,44,15,1100,1031.80448546
3,2,1,1,51,12,4000,1076.4847876
3,2,0,1,31,16,2000,1076.4847876
3,2,1,1,66,14,2500,817.55332241
3,2,1,1,39,16,2000,1612.95918049
3,2,1,1,61,16,45000,1137.62966332
3,2,0,1,43,16,20000,1137.62966332
3,2,0,1,53,12,1200,881.41798614
3,3,1,1,63,6,2500,2319.04378253
3,3,1,1,34,12,1300,2319.04378253
3,3,1,0,56,15,3500,2524.88549823
3,3,1,1,27,14,1800,2524.88549823
3,3,1,1,64,9,4000,2002.67185371
3,3,0,0,54,9,1000,2500.77735965
3,3,0,0,25,12,1050,2500.77735965
3,3,1,0,44,12,2500,3425.29928664
3,3,1,1,45,3,2500,2353.41104023
3,3,0,1,43,11,1253,1493.69850138
3,3,0,0,42,12,1100,1796.24272861
3,3,1,0,22,12,1100,1796.24272861
3,3,1,0,20,9,1100,1796.24272861
3,3,0,0,52,5,1100,1741.07861679
3,3,0,0,34,12,1100,1741.07861679
3,3,1,0,60,12,2500,1840.42319428
3,3,1,1,31,12,1100,1840.42319428
3,3,0,1,53,12,1400,1764.94979693
3,3,1,1,62,9,2500,1764.94979693
3,3,0,0,32,12,1100,1627.23665504
3,3,0,0,38,16,2500,2040.00122892
3,3,1,0,34,12,2500,2040.00122892
3,3,0,1,54,12,1200,1301.47569233
3,2,0,1,49,16,12000,2256.12952173
3,2,0,1,52,16,2000,2608.64173942
3,2,0,1,40,16,1461,2823.71104968
3,2,0,1,29,16,3000,3325.02150657
3,2,1,1,52,16,8000,4557.34521077
3,2,0,1,30,16,3000,4557.34521077
3,2,1,1,69,16,6000,2671.90259572
3,2,1,1,48,15,20000,3520.499649
3,2,0,1,54,16,8000,3372.02610596
3,2,0,1,38,16,10000,4233.97657291
3,2,1,1,46,16,10000,4233.97657291
3,2,1,1,54,6,3500,1329.10262595
3,2,1,1,18,12,1100,1329.10262595
3,2,1,0,60,6,3000,1309.29492366
3,2,1,0,41,12,1000,1584.16701015
3,2,0,1,53,12,1200,1509.13224929
3,2,1,1,57,16,2700,1509.13224929
3,2,1,1,43,8,1100,1901.8607976
3,2,0,1,49,4,600,1723.29854083
3,2,1,1,30,12,500,1723.29854083
3,2,1,1,47,15,3000,1631.77419217
3,2,0,1,45,12,1700,1631.77419217
3,2,1,0,46,16,1100,1270.43394844
3,2,1,1,40,12,1500,1315.32826925
3,3,1,1,41,16,3000,1490.38915412
3,3,0,1,43,0,4000,909.32187167
3,3,1,0,29,16,2500,1332.75606506
3,3,1,1,56,12,2700,1095.54397442
3,3,0,1,24,14,2200,1111.84172847
3,3,0,1,31,15,6000,1725.14093528
3,3,1,0,35,15,6000,1725.14093528
3,3,0,0,32,12,2000,1432.43226846
3,3,0,1,28,12,1200,1432.43226846
3,3,1,1,39,12,2000,1432.43226846
3,3,1,1,60,16,2500,1167.88559018
3,3,1,1,23,16,2500,1167.88559018
3,3,1,1,57,12,200,905.61778723
3,3,1,1,47,0,1700,1277.45441029
3,3,0,1,41,13,1200,1067.50749469
3,2,0,1,75,16,3000,979.9001871200001
3,2,1,1,79,16,3000,1388.93409746
3,2,1,1,50,16,1800,1165.25980461
3,2,0,1,48,12,1500,1165.25980461
3,2,1,0,29,12,1100,3083.41072501
3,2,0,0,26,12,1100,3083.41072501
3,2,1,0,43,6,1200,3053.85543662
3,2,0,0,38,12,1200,2323.79268444
3,2,0,0,35,16,1200,2323.79268444
3,2,1,1,39,16,1200,2365.5682132
3,2,1,1,60,12,2000,1426.02663366
3,2,0,1,51,12,2000,1426.02663366
3,2,1,0,58,12,4000,1765.60515224
3,2,0,0,63,16,3000,1206.49033221
3,2,1,0,23,12,3000,3367.58974006
3,2,0,0,41,12,1500,1991.29818396
3,2,1,1,46,12,1200,1991.29818396
3,2,1,1,49,12,1300,1506.40108706
3,2,1,1,57,4,1500,3460.57221307
3,2,1,0,33,12,2500,3460.57221307
3,2,1,1,73,13,1100,2155.56377128
3,2,0,1,65,14,3000,2317.65073117
3,2,1,1,63,14,3000,2317.65073117
3,2,1,0,41,16,4000,3764.53122489
3,2,1,1,55,16,16400,2767.20310836
3,2,0,1,43,10,2350,2480.19973758
3,2,1,1,46,12,1800,2480.19973758
3,2,0,0,43,16,12500,1906.41164478
3,2,1,1,69,15,5500,2879.74204027
3,2,1,1,39,12,3500,2879.74204027
3,2,0,1,63,16,7500,2151.90018154
3,2,1,1,65,16,7500,2151.90018154
3,3,1,1,22,13,1100,778.39793673
3,3,1,1,51,16,3500,761.02384107
3,3,0,1,54,15,6500,612.6651637
3,3,0,1,33,15,5800,710.3481620600001
3,3,1,1,43,12,2400,710.3481620600001
3,1,1,1,72,3,1000,60.03597223
3,1,1,0,29,9,1500,93.81346154000001
